[07:52:00] [INIT] KubeJS 2101.7.2-build.295; MC 2101 NeoForge
[07:52:02] [INFO] Loaded script server_scripts:recipes/immersiveengineering/blueprint.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/immersiveengineering/bottling.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/immersiveengineering/crusher.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/immersiveengineering/metal_press.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/industrialforegoing/crusher.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/industrialforegoing/dissolution_chamber.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/industrialforegoing/fluid_extractor.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/industrialforegoing/laser_drill_fluid.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/industrialforegoing/laser_drill_ore.js in 0.002 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/industrialforegoing/shaped.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/irons_spellbooks/shaped.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/justdirethings/shapeless.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/malum/reaping_data.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/malum/spirit_data.js in 0.002 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/malum/spirit_repair.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/combiner.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/crushing.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/crystallizing.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/dissolution.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/enriching.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/injecting.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/metallurgic_infusing.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/nucleosynthesizing.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/purifying.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/reaction.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/sawing.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/mekanism/washing.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/minecraft/blasting.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/minecraft/compostable.js in 0.0 s
